,0,1,2,3,4,5,6,7,8,9
1794,154,264,351,929,149,610,19,186,24,19
1795,3672,79,2058,202,82,419,306,12,33,57
1796,1273,2787,2458,42,95,472,41,221,10,66
1797,1248,3464,342,1066,117,547,135,25,24,62
1798,3322,1648,2002,139,973,301,302,208,148,47
1799,2253,3003,522,247,241,372,298,196,52,69
1800,1373,1355,559,213,89,343,127,26,29,61
1801,263,1050,222,976,753,102,339,130,7,89
1802,0,2914,2200,795,58,273,144,187,27,11
1803,3116,3401,61,950,243,436,200,160,129,1
1804,2547,3772,2295,1380,492,282,307,241,123,37
1805,5787,1840,1457,891,954,152,189,7,147,65
1806,523,1535,2196,1384,568,619,162,2,107,25
1807,3381,1331,390,928,927,538,182,187,122,46
1808,4057,1037,103,262,722,102,375,196,0,58
1809,43,566,740,767,236,299,128,179,86,46
1810,3191,780,2383,1243,311,22,193,67,47,1
1811,1596,512,340,505,710,541,114,142,12,32
1812,1109,1142,1447,63,950,477,215,222,130,42
1813,1615,3832,900,399,862,564,130,34,108,96
1814,5142,2305,1278,530,476,573,34,196,87,61
1815,5103,3372,1396,245,987,83,230,214,20,98
1816,1468,1820,704,86,768,460,197,39,112,39
1817,3913,1322,761,186,148,208,284,145,9,1
1818,793,1340,2412,940,496,344,130,61,9,95
1819,3446,1937,2042,808,450,86,221,181,138,84
1820,4212,1759,183,441,413,56,208,182,74,15
1821,908,2418,198,225,387,117,93,219,141,29
1822,2950,3924,2331,1578,359,192,133,134,23,32
1823,6,1934,1895,552,479,284,168,206,56,25
1824,1096,1452,1720,497,488,184,318,109,94,22
1825,5924,1299,537,1019,528,509,92,93,29,78
1826,192,3518,797,1358,624,425,308,164,59,13
1827,4366,2412,311,217,469,115,339,80,94,81
1828,5264,3870,2097,1233,165,123,362,237,72,57
1829,2320,980,192,48,52,293,311,61,142,40
1830,4617,2867,1206,1266,316,489,58,188,47,22
1831,1709,1018,1050,1026,318,164,381,172,55,54
1832,5164,229,532,809,335,604,144,191,4,23
1833,5708,926,1192,36,686,203,14,134,91,68
1834,2214,1842,635,449,105,18,332,88,89,13
1835,3189,736,159,148,670,179,98,177,19,95
1836,3581,1113,1581,19,731,128,136,40,34,66
1837,548,3746,12,2,488,247,9,74,95,32
1838,3314,3956,904,624,448,552,335,6,100,4
1839,2528,946,1420,841,891,574,33,209,117,50
1840,2077,3650,72,105,319,629,92,101,78,26
1841,3341,3218,1787,940,392,38,243,195,145,43
1842,1813,1803,734,216,556,396,324,106,122,21
1843,1222,1276,2490,942,605,23,202,100,153,46
1844,448,2102,735,1410,915,196,114,30,135,40
1845,2642,3291,2042,1176,769,490,388,199,74,26
1846,2709,2490,2062,724,167,391,237,48,139,81
1847,3938,2056,1755,349,322,458,139,161,72,8
1848,2328,1127,1391,189,453,319,76,1,30,32
1849,1426,3648,1193,1194,510,470,70,170,105,84
1850,1801,2680,2342,270,20,219,209,54,44,26
1851,1766,3487,1607,371,110,136,314,33,154,50
1852,4500,3479,872,537,225,567,185,200,102,74
1853,4053,1154,1717,1470,58,487,139,50,99,48
1854,1986,2004,1512,1366,191,476,131,9,61,57
1855,1432,1507,1248,455,197,295,280,75,36,39
1856,2283,689,1024,392,742,389,386,198,35,45
1857,4288,416,415,46,943,485,96,112,81,33
1858,739,3809,1123,253,891,12,295,156,69,49
1859,767,1557,1598,104,689,546,377,63,75,75
1860,3140,2575,2114,1201,623,310,247,38,47,98
1861,546,1475,1648,1019,368,225,268,140,146,31
1862,2537,644,1031,42,478,122,285,9,87,72
1863,5925,723,1602,982,813,617,158,87,72,58
1864,203,2346,667,674,164,132,242,234,3,89
1865,3834,2410,352,1508,403,233,273,148,70,11
1866,2997,2132,1502,404,31,196,175,28,153,98
1867,327,1741,2290,1052,631,407,22,68,69,49
1868,2665,143,1824,1543,129,388,255,198,26,36
1869,548,780,2336,160,973,214,200,145,39,84
1870,4728,996,117,646,959,229,124,213,87,57
1871,5074,132,1069,1099,90,223,365,197,152,6
1872,1295,3285,1546,97,114,257,130,137,37,87
1873,1129,976,2243,50,424,540,128,84,51,36
1874,2720,3108,684,1420,46,254,326,16,99,23
1875,178,1377,1665,27,498,507,381,196,3,92
1876,1730,1289,1733,1275,85,601,370,46,55,24
1877,5471,736,2256,102,902,229,166,114,51,23
1878,2052,3206,562,866,853,431,230,173,152,83
1879,1026,2023,1921,171,772,14,106,36,25,74
1880,2775,316,2348,1014,481,303,11,104,34,40
1881,5422,314,1596,728,634,333,49,3,9,27
1882,6134,2052,955,1352,772,334,41,127,98,47
1883,5352,3595,928,898,102,305,113,241,44,70
1884,2854,907,2056,74,581,101,271,77,18,26
1885,1498,2602,1158,1360,372,321,331,81,105,60
1886,1880,1885,654,473,978,508,255,161,112,12
1887,1496,751,1953,69,457,203,208,240,149,66
1888,6162,915,2314,465,480,611,39,74,27,23
1889,826,2033,258,359,349,311,230,16,87,15
1890,4399,115,173,1129,647,94,382,159,74,88
1891,3161,696,2226,1,826,562,339,10,1,67
1892,5451,1856,1942,937,418,152,140,180,24,29
1893,767,190,1259,1541,759,181,392,162,26,35
1894,452,2312,1682,811,595,404,281,153,129,33
1895,986,1920,1898,1067,697,535,316,43,115,64
1896,3164,295,2273,1280,705,552,325,108,83,85
1897,1948,567,2129,14,532,56,320,180,26,39
1898,2585,550,481,572,244,288,171,177,149,64
1899,3996,928,1932,114,859,359,285,168,104,66
1900,2575,1096,2054,622,909,44,108,211,29,61
1901,2562,2204,2200,1346,348,230,121,0,50,65
1902,1247,1916,1135,1494,755,363,116,32,94,48
1903,5590,3913,151,1131,254,64,300,218,88,58
1904,2571,3427,2094,784,883,596,315,22,59,39
1905,4159,226,1259,400,654,478,392,211,140,41
1906,4391,1266,2284,14,624,368,210,45,108,40
1907,2540,2222,660,1400,847,353,69,84,111,31
1908,6085,295,712,752,79,487,184,137,55,77
1909,3170,3855,1925,1352,369,20,364,219,56,37
1910,4755,1624,2287,285,483,29,170,40,63,96
1911,4879,1921,1465,1506,668,354,225,240,131,77
1912,6194,1514,1258,282,216,390,105,152,114,64
1913,3916,165,746,1329,307,9,293,243,92,63
1914,3608,74,1497,666,201,466,386,144,95,14
1915,2851,760,2014,501,303,5,17,196,89,41
1916,5674,3771,784,438,406,110,7,163,145,4
1917,2365,1444,515,1466,269,610,36,0,29,86
1918,605,3570,1666,924,560,155,132,127,133,70
1919,3136,3663,378,760,489,355,364,111,92,46
1920,971,1539,1731,1515,684,274,344,199,32,92
1921,2087,1828,1552,1525,485,407,35,31,66,19
1922,3173,1069,816,44,172,460,172,234,18,77
1923,3513,263,653,964,26,563,331,29,103,52
1924,35,1073,1495,1248,315,420,130,17,56,90
1925,1766,2584,321,652,460,627,214,143,73,43
1926,2200,806,664,1402,262,145,42,51,49,92
1927,2252,2750,676,1110,173,325,306,120,75,38
1928,536,222,965,1059,255,443,236,183,29,66
1929,1229,2395,481,1569,45,19,275,122,128,6
1930,271,204,1653,209,514,261,289,149,23,57
1931,243,2633,2194,128,457,521,350,146,106,93
1932,6137,2730,1842,755,229,153,20,61,138,96
1933,2260,2128,298,841,852,335,278,192,46,58
1934,3736,236,2213,693,155,3,274,101,6,41
1935,4458,1616,864,1543,489,186,80,167,54,86
1936,3977,1496,2228,1239,684,283,13,95,43,28
1937,2288,1592,767,360,196,163,284,140,62,28
1938,445,285,73,1432,592,263,120,72,102,32
1939,240,2674,2309,767,649,118,133,33,62,31
1940,5875,1324,2445,1172,202,452,363,161,135,48
1941,2464,981,2066,1249,201,227,183,108,42,5
1942,4496,3137,1664,974,981,98,129,13,20,76
1943,4225,3119,1694,563,121,438,226,48,94,55
1944,2466,215,1004,821,180,61,70,144,146,70
1945,2852,2918,176,511,234,232,64,196,17,68
1946,247,979,655,992,541,172,219,56,3,30
1947,5734,183,472,922,426,327,173,105,92,53
1948,6263,3145,941,230,281,244,324,230,80,52
1949,2649,1029,634,1157,443,13,359,74,41,41
1950,836,2204,755,113,520,621,8,223,70,54
1951,2454,2602,1612,1135,859,398,329,152,51,40
1952,3090,399,1385,985,810,151,234,111,79,34
1953,1394,3001,894,1420,928,364,151,96,147,26
1954,3293,1124,120,1330,7,318,235,179,48,34
1955,2529,1925,1528,1530,489,354,212,238,103,49
1956,2291,1611,1869,1145,447,203,395,13,138,45
1957,3562,2270,472,473,786,35,17,9,0,4
1958,943,212,2451,1493,405,206,356,184,45,72
1959,6253,2548,1035,1137,461,64,71,239,18,94
1960,961,3100,1825,9,342,185,203,0,71,72
1961,1022,310,358,1481,317,617,193,237,37,28
1962,649,1687,505,315,973,152,89,227,28,41
1963,3335,3756,1378,441,696,115,201,247,28,41
1964,6162,447,2175,856,430,551,208,161,152,17
1965,1511,904,922,343,989,440,154,233,154,80
1966,3483,76,1474,1542,249,339,236,179,110,65
1967,3143,1888,1083,114,946,368,60,139,43,67
1968,4311,1276,1727,1314,722,586,233,189,26,33
1969,828,2616,310,1017,351,518,219,4,108,40
1970,2214,961,247,504,362,297,37,221,57,74
1971,3294,969,2323,638,935,607,30,63,40,36
1972,87,2145,927,979,562,344,334,212,4,58
1973,3856,1579,2499,701,621,490,134,45,59,73
1974,5712,1321,1287,1108,9,575,115,197,19,27
1975,5610,319,1860,280,859,419,231,200,20,97
1976,258,683,481,569,781,439,237,45,151,98
1977,3223,3292,1920,1197,378,349,38,140,92,6
1978,2260,3091,2049,126,575,533,229,20,55,23
1979,1347,3394,197,1052,81,290,133,60,58,79
1980,1255,361,188,779,685,292,309,80,122,95
1981,3612,3351,1637,1074,467,471,117,35,121,48
1982,3598,3181,882,82,583,123,227,80,16,81
1983,4317,135,959,595,35,524,206,80,68,14
1984,3587,753,55,311,625,587,353,17,37,88
1985,2489,1951,2031,313,19,595,386,12,60,80
1986,6117,3528,2376,546,187,560,85,192,72,0
1987,4849,1406,2282,132,117,554,135,136,38,52
1988,4711,841,637,1012,581,364,260,135,36,82
1989,2968,1733,2089,147,380,176,353,194,25,51
1990,5270,3408,58,8,974,216,349,160,93,61
1991,2506,1624,2079,198,929,211,58,200,7,87
1992,2595,2163,1493,939,977,34,130,224,59,15
1993,4581,2784,2144,329,971,520,141,232,33,98
1994,2342,121,2150,1094,880,462,204,24,82,53
1995,3390,1667,1437,1541,580,494,315,82,31,29
1996,3525,3623,1469,82,752,626,207,35,52,40
1997,3679,2630,617,838,407,569,221,148,64,91
1998,5334,2206,290,451,578,522,246,21,108,61
1999,2440,614,701,715,531,614,217,36,111,52
2000,3401,1733,1247,33,655,182,171,199,81,82
2001,2508,1441,1713,200,304,55,396,184,21,98
2002,1355,1995,1636,844,579,262,279,168,147,29
2003,4714,2886,1261,1574,261,139,319,62,57,77
2004,1710,3663,353,489,778,449,303,6,152,91
2005,5274,2713,641,898,386,143,162,55,85,3
2006,5625,3084,2170,513,820,371,74,170,147,34
2007,256,653,966,1016,177,449,391,86,109,54
2008,3710,674,1986,747,564,565,21,119,148,16
2009,2607,3599,1981,251,606,200,10,93,76,60
2010,3480,3162,2231,391,451,76,238,145,57,28
2011,2419,1139,2089,673,210,614,338,203,5,57
2012,561,1423,673,512,817,608,206,166,9,16
2013,1372,514,632,181,688,438,261,53,40,70
2014,1829,196,1274,609,657,290,50,249,145,59
2015,5626,489,1613,1262,570,16,103,1,69,34
2016,4878,1306,1568,46,290,47,335,236,60,6
2017,2536,2553,1810,644,676,225,129,20,51,20
2018,2410,2099,1728,1044,38,361,307,206,19,72
2019,3657,37,1659,125,495,68,7,73,111,26
2020,4323,2714,70,1569,470,558,15,64,120,30
2021,1088,2493,386,1188,597,479,68,157,106,41
2022,3109,1527,1244,1358,99,75,216,200,101,61
2023,4034,239,1659,497,141,192,101,101,110,68
2024,3474,584,1567,617,222,231,281,220,42,82
2025,3268,1405,123,299,702,52,286,112,25,62
2026,6186,1145,282,110,453,483,118,223,63,70
2027,929,3876,801,1393,297,88,145,36,90,51
2028,2347,1562,418,872,893,49,306,101,112,73
2029,5677,846,2493,1005,962,384,352,72,20,69
2030,3240,1616,404,250,773,284,6,232,136,41
2031,3848,1326,1313,745,703,259,150,26,89,30
2032,889,50,238,1072,957,69,78,117,31,98
2033,2666,940,800,916,100,107,71,4,53,9
2034,2028,3677,13,1411,256,243,376,148,3,35
2035,1408,686,1885,566,479,599,319,113,30,73
2036,3433,895,20,10,865,557,148,132,95,28
2037,5176,2511,335,158,356,34,84,170,14,65
2038,4456,7,659,701,594,13,301,221,15,42
2039,3096,2979,1025,664,807,527,294,212,118,5
2040,377,1621,779,1506,176,550,333,22,83,42
2041,2009,3900,1137,1005,441,253,195,134,90,63
2042,957,1151,2438,366,98,289,12,192,66,14
2043,2823,3744,2229,1434,880,541,127,206,32,91
2044,2185,3203,91,1484,471,255,311,53,23,16
2045,1179,2836,1749,630,854,522,155,227,146,3
2046,1331,489,1500,1439,740,512,184,242,153,5
2047,2704,1702,1356,269,958,517,158,174,86,87
2048,2165,912,411,123,614,402,328,87,152,43
2049,1840,1616,2405,1460,490,41,172,99,83,68
2050,5671,1005,1481,624,483,252,11,64,14,5
2051,884,87,339,1176,306,391,231,128,148,32
2052,2257,949,764,710,510,175,322,27,54,92
2053,5848,1929,834,1242,189,156,213,156,80,14
2054,2871,2133,721,1381,730,28,163,201,143,17
2055,5732,3426,1326,480,221,145,234,119,13,23
2056,265,1941,2167,1257,927,521,356,6,34,38
2057,297,817,1258,1059,983,292,69,193,156,18
2058,247,1196,23,1306,764,312,129,142,34,36
2059,492,372,2130,634,891,129,274,30,80,45
2060,2915,1781,2419,14,509,18,155,70,143,12
2061,844,1285,800,1187,996,614,231,20,78,3
2062,3239,3769,1272,602,687,340,379,20,136,33
2063,267,2510,1673,212,207,59,256,24,65,59
2064,2769,38,991,1471,941,208,310,85,135,76
2065,1051,1607,213,112,586,83,375,164,90,64
2066,1911,1263,1309,214,628,487,192,93,35,89
2067,2741,2809,1725,207,861,283,199,213,47,33
2068,2523,61,591,584,224,313,138,78,15,56
2069,4308,610,1727,1398,447,463,382,168,108,39
2070,3873,3929,616,1145,763,604,70,110,35,74
2071,2940,1214,2080,1231,48,617,267,187,112,13
2072,1903,1520,740,57,157,292,267,152,115,29
2073,515,1299,345,968,708,90,333,82,41,20
2074,3513,3559,1300,868,284,266,212,143,32,47
2075,1623,3615,2068,18,14,188,135,37,141,72
2076,5903,926,1935,83,61,336,177,44,136,2
2077,2604,957,753,207,898,185,41,43,34,56
2078,3425,453,2236,1224,732,519,334,224,71,49
2079,2544,1535,304,775,810,160,32,126,129,74
2080,100,2165,401,1398,211,45,338,216,91,23
2081,1691,1170,1158,311,349,340,221,206,64,11
2082,3104,1091,648,1000,467,20,90,193,109,32
2083,2181,1188,1786,251,651,352,326,227,29,74
2084,2566,2373,1539,871,358,485,113,17,81,74
2085,2207,3695,313,1415,409,115,85,168,111,18
2086,165,2070,1833,1002,786,4,313,234,142,15
2087,3834,2013,2022,1243,471,488,5,115,82,46
2088,2985,56,1572,1462,370,76,252,213,62,37
2089,3185,1732,1532,1422,716,44,250,184,90,84
2090,603,1879,1383,599,162,400,258,72,136,92
2091,4738,3575,2286,192,567,432,12,15,30,16
2092,227,2903,42,462,515,427,253,46,50,56
2093,623,789,1909,469,386,252,163,61,58,55
2094,5095,647,1910,1101,826,477,251,140,25,60
2095,501,2429,774,986,888,627,52,95,99,98
2096,4545,291,1614,1336,418,20,225,208,111,32
2097,1903,1008,2286,534,979,62,368,189,53,43
2098,1878,2898,1463,1345,306,85,194,212,152,80
2099,5498,3644,2304,1484,340,523,43,73,56,88
2100,2004,711,841,68,879,629,242,59,83,95
2101,2219,98,325,1263,218,79,376,53,151,91
2102,1264,3058,1105,516,432,210,296,76,130,91
2103,1778,1677,41,1115,3,187,0,60,112,50
2104,5478,422,1346,1010,198,552,99,157,58,63
2105,3364,2879,369,628,574,471,235,37,20,68
2106,185,1492,319,1479,764,475,53,225,69,86
2107,2342,798,706,430,593,487,216,0,23,98
2108,5824,2074,654,1380,940,427,334,192,47,44
2109,5055,1709,1762,1176,771,371,68,91,76,31
2110,4395,101,1314,312,400,485,273,93,68,1
2111,1333,1999,1162,1249,895,491,261,56,87,20
2112,1433,219,843,740,790,575,73,230,41,17
2113,3542,1369,268,449,773,330,321,243,132,36
2114,5675,2317,503,1496,742,69,362,145,99,80
2115,2606,1071,160,1203,895,414,207,194,72,59
2116,603,111,741,511,841,210,250,210,12,3
2117,484,3848,678,438,925,429,209,76,128,17
2118,4341,2655,1172,1453,718,475,200,120,53,30
2119,3445,3492,194,265,317,107,220,57,106,92
2120,1757,792,1429,1214,114,261,377,176,39,65
2121,2677,2908,581,706,12,382,382,191,68,37
2122,1841,3554,1982,1303,889,331,120,177,146,94
2123,2665,623,2060,5,512,439,24,89,57,51
2124,2397,759,2236,286,323,79,22,224,61,94
2125,3180,312,1876,1075,340,607,309,217,118,63
2126,3312,3121,1581,148,63,31,186,72,118,92
2127,4414,3798,1814,960,119,446,307,234,97,69
2128,549,3003,675,1458,690,239,63,49,110,14
2129,2610,2130,2116,562,187,285,162,26,108,44
2130,2671,2272,946,341,727,446,361,148,104,59
2131,3413,3972,1778,367,737,246,91,122,154,69
2132,1256,950,662,630,860,249,57,53,89,15
2133,4849,3299,10,578,775,535,314,241,131,42
2134,4769,779,2226,1360,273,418,377,117,91,9
2135,2389,870,1142,770,680,624,136,222,153,32
2136,1771,1682,191,519,498,255,46,225,117,42
2137,440,501,2478,432,786,622,32,116,47,49
2138,5132,2074,440,1513,431,111,38,185,31,56
2139,2265,3138,214,18,88,563,109,2,106,32
2140,4023,458,2229,1028,407,116,363,213,60,75
2141,1250,2991,1024,852,25,26,115,242,30,24
2142,3165,1179,1351,289,567,106,74,158,28,70
2143,3399,2492,390,629,74,415,43,231,118,62
2144,771,3499,1734,675,190,285,308,83,142,33
2145,1695,3722,869,762,748,209,56,165,27,5
2146,1657,3950,262,528,787,69,219,107,132,85
2147,532,132,2383,288,388,472,246,54,106,47
2148,4195,2651,1872,407,3,344,354,157,134,21
2149,1234,317,1813,335,656,382,187,84,119,24
2150,1765,2293,936,862,388,242,289,46,61,37
2151,5645,2095,499,1227,627,626,59,214,59,31
2152,4080,1392,403,1283,957,423,375,197,138,30
2153,2496,338,1025,1429,45,552,220,100,56,88
2154,2015,2651,2212,788,822,52,117,246,120,74
2155,1087,3273,1712,1479,791,331,241,108,63,43
2156,2493,1589,1652,369,302,424,325,17,132,8
2157,1421,348,305,655,281,293,174,98,26,23
2158,3454,1311,61,1208,418,254,296,106,137,19
2159,2024,3743,2341,1481,178,66,191,15,99,81
2160,1272,3429,1524,1456,658,219,350,6,59,22
2161,5098,477,17,270,301,406,362,61,72,71
2162,154,1895,441,57,559,15,96,80,110,7
2163,3438,1112,538,845,167,194,95,187,89,14
2164,119,2770,828,1180,415,453,390,89,49,16
2165,4753,2310,1966,509,673,126,207,182,88,62
2166,3426,537,2025,919,527,265,132,237,29,89
2167,5101,2917,2185,556,871,132,385,157,59,88
2168,4671,2908,272,403,311,157,244,223,36,95
2169,4603,3260,2119,184,19,627,72,84,60,76
2170,2702,3596,1529,1209,660,391,252,58,122,22
2171,3833,985,25,1088,763,80,283,191,132,19
2172,1850,1192,457,269,174,622,49,84,123,77
2173,4602,3001,1306,185,288,167,45,152,108,4
2174,4735,984,1898,696,237,606,348,94,146,46
2175,3484,848,2200,738,128,205,151,102,4,77
2176,2001,3444,517,937,724,489,384,70,47,70
2177,1097,1096,1527,1025,327,548,157,240,90,42
2178,4690,2438,822,997,498,585,4,233,38,80
2179,5940,3586,597,688,679,607,360,45,89,38
2180,2896,3027,148,738,348,281,63,148,127,17
2181,4892,558,1740,1336,962,433,105,55,99,2
2182,1019,99,2056,393,514,118,219,221,132,82
2183,2684,3889,1249,448,983,216,315,226,137,41
2184,1167,175,2343,658,277,148,229,7,69,25
2185,191,1778,1113,775,580,605,337,130,89,21
2186,1345,3419,2406,1135,641,13,300,76,26,57
2187,432,2118,1664,13,956,139,169,169,15,11
2188,502,3357,250,64,742,320,229,90,137,81
2189,4302,875,666,134,258,175,38,184,89,28
2190,4286,1587,373,249,239,173,14,215,132,66
2191,3407,1774,244,779,795,608,184,28,19,11
2192,3410,239,216,717,604,85,32,152,50,67
2193,1686,1185,1381,422,43,180,303,15,53,83
2194,1791,2781,783,726,342,456,357,109,123,84
2195,478,1975,1390,136,616,91,359,45,41,32
2196,5253,2469,1222,1219,388,207,31,244,28,37
2197,1196,1850,1659,173,675,102,145,237,102,45
2198,1490,2464,1450,367,629,148,358,46,27,66
2199,5569,977,1724,1369,403,572,78,90,89,85
2200,520,151,1337,968,634,264,292,153,139,82
2201,1827,835,649,562,150,151,193,20,57,15
2202,363,2934,1245,967,962,529,170,235,122,63
2203,791,984,418,1294,490,328,353,0,103,98
2204,4341,3394,1542,1551,62,260,323,177,9,22
2205,3491,2321,2051,760,951,274,73,26,41,90
2206,5474,3859,38,1082,95,601,288,55,144,64
2207,4898,499,2293,212,921,99,269,47,55,4
2208,3020,2763,1711,1481,29,150,183,191,56,11
2209,5755,1423,29,210,305,402,158,174,112,71
2210,2129,346,765,892,40,17,93,121,39,90
2211,3521,3422,124,712,265,504,298,248,103,73
2212,6263,1704,1419,1247,960,606,263,200,109,92
2213,1349,1080,1606,424,418,239,114,22,34,64
2214,1191,3508,1276,285,257,402,319,141,13,73
2215,5674,2771,1408,102,355,325,117,95,119,14
2216,288,2821,463,718,688,314,134,203,87,30
2217,3698,3162,481,1298,847,372,311,59,46,57
2218,1726,1455,2139,1346,877,330,164,199,7,27
2219,2760,1050,636,1434,472,474,303,33,118,11
2220,3093,74,891,1392,622,581,241,211,124,46
2221,2189,1868,1762,308,111,535,22,112,98,81
2222,487,153,846,674,895,405,57,24,53,22
2223,186,2868,1039,460,238,267,293,93,92,30
2224,3920,967,552,1581,558,56,189,226,100,96
2225,2978,1011,1972,1265,382,602,141,110,134,48
2226,3214,502,43,1001,936,155,84,52,154,80
2227,2744,3285,2340,848,957,307,164,155,100,27
2228,2094,2009,1396,721,879,99,388,26,156,82
2229,1650,547,834,1087,880,604,48,25,143,84
2230,20,3579,2487,401,139,26,255,136,47,26
2231,1336,3147,2197,963,3,475,284,92,2,71
2232,5801,1051,10,1485,804,29,19,21,9,98
2233,844,448,2246,1568,759,597,16,182,77,49
2234,136,762,2046,1276,738,315,326,140,119,20
2235,1500,2693,2151,700,380,425,53,56,44,6
2236,1524,1378,601,436,137,383,59,24,75,37
2237,516,3716,1433,1041,107,217,232,76,138,61
2238,822,1575,1314,1259,97,76,9,182,139,19
2239,958,3748,1211,1056,984,316,372,23,102,43
2240,2728,1130,2374,908,478,310,78,243,1,13
2241,1337,2843,2263,416,176,14,224,132,75,92
2242,2968,841,804,219,504,192,322,3,42,73
2243,3153,1744,1482,677,5,268,292,101,0,72
2244,1408,2667,140,643,776,37,207,157,57,85
2245,4873,2439,2448,804,535,108,389,157,11,46
2246,1232,290,356,613,860,340,396,241,33,65
2247,3077,2289,957,612,686,382,230,22,75,74
2248,1633,642,901,998,48,282,202,178,7,68
2249,504,170,439,1018,16,139,257,242,4,94
2250,784,393,242,1532,352,59,378,107,53,54
2251,2472,973,1414,207,716,96,177,47,99,14
2252,791,1842,1971,647,374,424,370,25,81,62
2253,505,2200,1239,1527,142,507,239,89,90,72
2254,1,2757,409,606,735,368,111,147,19,32
2255,2157,1912,1900,458,621,504,175,165,117,30
2256,1065,2557,391,1168,924,40,257,229,39,85
2257,4438,3135,1190,669,911,31,207,188,22,37
2258,6264,2450,2049,92,264,61,151,11,111,94
2259,225,3677,1683,789,716,42,7,152,122,68
2260,2224,1591,1287,134,883,35,72,225,96,41
2261,2207,913,886,4,284,500,187,233,58,28
2262,2830,796,978,1334,682,453,70,112,10,10
2263,2749,1592,1070,79,386,315,342,193,130,48
2264,1974,882,129,643,292,38,294,182,120,45
2265,3117,1440,2086,1022,452,163,20,194,15,41
2266,1393,850,566,1432,482,183,59,191,150,59
2267,3174,1219,432,315,636,619,158,64,33,65
2268,5127,1985,1414,102,506,55,183,159,34,21
2269,6198,412,515,1004,369,204,75,7,125,38
2270,4562,3513,2314,984,924,109,330,134,86,62
2271,101,1925,945,679,773,345,303,96,112,53
2272,4819,1808,2287,880,473,319,349,128,145,98
2273,1048,1387,1440,1448,850,346,308,97,97,76
2274,3522,1532,2453,358,342,413,102,11,89,24
2275,5023,833,1741,1295,911,15,324,227,91,95
2276,510,2081,307,291,811,420,231,202,63,25
2277,2799,1696,2160,302,189,295,233,182,17,27
2278,1247,1008,1243,1355,820,270,392,3,35,20
2279,1498,506,1804,1464,649,436,124,15,106,88
2280,3712,2464,1309,160,830,275,295,164,53,48
2281,4194,450,2396,1476,43,557,391,119,49,95
2282,458,3945,1303,1150,357,625,207,237,16,69
2283,5919,2251,1617,568,196,107,217,212,116,54
2284,3574,2020,481,344,778,345,240,96,138,4
2285,1496,862,2111,490,307,579,383,44,36,49
2286,3695,1800,1862,642,324,74,340,44,114,22
2287,3527,1937,1479,222,168,476,215,157,108,95
2288,6076,2178,2378,189,968,269,344,115,79,62
2289,2962,3840,1609,1319,956,487,284,170,155,12
2290,379,2085,624,339,967,437,2,235,133,55
2291,2720,2364,716,447,704,259,284,161,21,70
2292,4834,307,1789,941,518,383,330,18,50,73
2293,6033,3393,21,224,195,575,347,31,115,88
2294,917,306,182,1092,501,111,137,122,20,52
2295,238,3902,1698,829,350,36,268,172,109,53
2296,1075,2827,2463,628,166,422,46,100,85,35
2297,5577,1734,2302,191,844,110,41,153,99,55
2298,3033,1905,437,87,566,34,80,97,109,12
2299,2563,1689,1904,651,929,342,203,61,77,54
2300,2941,2386,734,563,51,297,35,88,12,76
2301,3468,1910,1809,700,539,303,6,102,43,51
2302,4347,1619,2208,161,111,517,143,175,77,91
2303,708,1593,1910,1072,858,606,142,58,72,97
2304,2770,576,1771,194,833,357,294,156,63,35
2305,1361,1611,1047,39,385,521,100,134,66,94
2306,5675,556,2026,1333,912,429,200,80,11,41
2307,4997,814,1999,196,632,540,75,143,46,41
2308,1319,910,2034,1573,591,120,333,35,106,26
2309,5629,983,613,1472,907,85,147,90,29,16
2310,4338,1428,314,1495,74,111,329,147,122,30
2311,3429,1436,769,1097,135,559,1,246,72,12
2312,2834,1402,1364,78,524,223,31,211,136,25
2313,5616,1284,288,946,659,36,80,70,27,68
2314,1357,2011,1544,1297,205,31,4,231,111,59
2315,2792,309,730,227,264,337,238,156,95,85
2316,1667,631,480,630,980,23,325,61,36,11
2317,5436,3879,735,1347,212,392,64,91,32,24
2318,3336,2851,1852,393,951,490,117,4,71,22
2319,5568,2720,392,1189,22,129,349,2,104,16
2320,3570,2693,2,224,439,480,141,15,140,72
2321,2248,3859,429,758,265,506,88,21,58,8
2322,9,3091,494,201,639,416,143,55,68,77
2323,1877,974,60,1570,557,279,137,213,101,58
2324,1805,1716,314,162,990,409,233,206,131,44
2325,57,1661,1146,203,168,24,215,247,142,81
2326,2682,2823,1291,23,896,249,120,204,94,44
2327,1022,160,1496,1411,158,540,17,174,104,60
2328,2665,3062,391,1328,187,580,74,65,154,67
2329,3859,2139,2462,722,297,203,346,104,82,26
2330,2188,3868,2110,53,23,441,26,213,0,29
2331,626,2808,38,433,948,297,243,232,52,90
2332,4558,908,1029,917,831,550,107,123,150,24
2333,173,2875,288,1279,482,480,393,1,22,9
2334,5145,1824,514,1508,814,513,227,58,130,62
2335,889,44,1971,604,998,95,315,131,99,89
2336,1630,2747,2118,196,165,278,255,223,88,14
2337,596,414,1816,1104,400,124,346,235,115,41
2338,1616,3572,225,1375,818,628,71,32,28,71
2339,3200,1903,1586,1206,545,449,228,248,62,91
2340,5036,2437,1104,900,950,225,214,168,139,78
2341,2535,2826,2311,149,276,56,119,105,48,77
2342,1793,501,348,362,358,362,273,172,62,0
