,0,1,2,3,4,5,6,7,8,9
1829,1877,1414,197,417,492,67,29,1524,993,837
1830,4106,4450,2254,2395,1267,2424,1530,462,140,729
1831,1288,3374,4645,761,875,1384,284,929,314,205
1832,7761,3268,2808,1950,1628,222,435,519,189,977
1833,4065,4993,2665,2173,3096,2177,14,323,287,181
1834,6951,3511,111,1417,876,775,71,958,193,116
1835,6012,2343,1903,1777,2811,564,176,306,1095,378
1836,3757,4426,547,552,2747,258,1018,705,905,452
1837,3142,3864,1433,260,359,2433,902,1571,1042,442
1838,3135,4681,3775,2299,1081,1314,1280,1350,580,493
1839,749,2581,3192,453,257,1604,605,11,348,792
1840,4585,5335,1894,2373,2373,1278,1389,415,327,606
1841,3498,308,1361,1090,2721,714,209,1526,254,835
1842,380,2330,199,3741,2616,1287,422,125,1191,586
1843,1046,5318,2876,690,1041,1738,216,545,597,18
1844,5579,4327,4355,883,893,1040,1393,1454,1140,67
1845,1163,5214,3187,1019,316,1413,1571,272,753,325
1846,6015,2420,4683,1559,1804,445,1831,772,920,365
1847,4652,1222,1917,147,1540,138,207,220,918,908
1848,7018,4834,982,3835,599,1588,542,471,238,272
1849,1616,6190,3172,1424,2461,2448,244,1382,555,581
1850,2049,1966,1219,1048,1308,368,32,1100,477,716
1851,7619,4489,4480,3572,641,2389,1541,1233,521,800
1852,7792,357,3829,3972,272,978,486,660,277,863
1853,4146,3015,1611,530,123,668,1957,839,449,384
1854,6335,680,2577,503,864,2222,281,452,646,968
1855,385,2838,948,2000,1255,236,675,612,555,986
1856,2368,3436,388,1053,609,578,213,1057,514,753
1857,3905,1767,3232,1190,2349,1581,478,952,715,447
1858,1600,3917,489,239,2913,2199,1199,1364,67,466
1859,3255,2349,2997,1355,376,2247,1367,1481,736,807
1860,1817,2435,765,605,928,24,648,290,835,751
1861,532,321,1511,198,2281,659,365,128,8,19
1862,7706,4432,3252,3926,423,2021,1222,1121,858,503
1863,5151,914,2988,3881,68,947,726,1409,981,133
1864,550,3140,2730,1121,2730,169,655,1032,443,883
1865,4411,1704,1056,1560,998,2362,1161,1505,546,192
1866,319,2770,1229,2766,2330,2343,1363,788,326,648
1867,2684,5553,528,1759,1297,815,1336,163,1223,98
1868,3318,5069,678,1667,119,1593,1395,1158,455,482
1869,697,3115,4878,3515,2886,2401,364,100,85,565
1870,1592,4878,4448,2682,2836,2194,486,1095,530,77
1871,2369,1076,783,539,1326,257,1109,276,1036,373
1872,1183,5208,4470,2520,2393,771,495,1421,146,33
1873,1893,3230,556,1070,1553,2223,1800,278,882,752
1874,3543,3362,1889,674,360,556,1316,1296,261,666
1875,4707,1984,2929,1559,2974,51,422,52,646,24
1876,2938,6041,2223,3763,1042,254,308,1147,477,462
1877,199,1676,785,2549,1538,809,823,815,571,12
1878,6143,2442,2182,3109,2294,2491,485,1116,909,317
1879,5239,4795,2565,3583,1628,121,148,832,805,636
1880,1440,1903,704,1349,26,2047,1631,503,244,509
1881,6249,306,4460,2933,1686,2368,1818,642,189,10
1882,6160,1552,4706,377,3148,101,986,28,430,573
1883,995,2727,4821,1993,2067,917,194,284,1045,861
1884,5823,695,2344,2933,1172,1864,701,72,594,609
1885,6976,3513,2295,2257,1912,1503,1639,1183,1020,47
1886,6867,3824,3032,239,1465,819,1992,297,459,855
1887,4226,5992,1796,1662,2124,1270,1537,215,1221,773
1888,4518,66,1191,3443,3141,967,1590,1174,785,31
1889,4080,5775,262,2309,3148,1902,1058,377,865,197
1890,196,6185,3379,2925,1523,907,1419,71,35,484
1891,4537,5898,3800,1956,25,1291,511,1145,624,906
1892,2076,2596,4358,2067,3127,448,736,439,911,859
1893,170,864,3100,1581,1533,2125,1813,444,1136,767
1894,3478,2500,2527,2688,1213,1274,1,255,355,720
1895,3171,269,3475,2840,2152,2332,1192,571,571,850
1896,4170,2467,3070,3787,1004,79,840,1548,983,9
1897,598,1382,2980,2649,2189,1616,467,283,892,339
1898,1879,5847,1518,3307,2470,268,1124,284,212,905
1899,3440,4631,3584,2917,2871,2191,928,1176,108,783
1900,2095,5118,1834,1801,2424,141,1682,87,945,372
1901,1790,2635,1654,3106,332,1000,817,1174,1075,180
1902,6462,3713,914,1220,535,763,568,877,82,844
1903,1181,728,4615,2250,327,1626,1058,1278,201,145
1904,1059,953,2655,3869,2208,1321,520,29,112,819
1905,6353,5159,1663,3101,2116,158,157,1242,580,429
1906,604,2177,1336,607,1331,1024,495,554,1015,249
1907,1006,5157,3371,1541,1843,1834,1498,987,879,645
1908,3611,3537,2055,2929,3074,888,592,510,125,716
1909,1848,2650,570,2593,1784,859,1525,303,580,221
1910,206,5665,4822,1328,2318,1919,1658,1175,1219,199
1911,4898,4094,3317,1633,1808,684,1116,965,422,699
1912,5451,173,1441,3206,3032,2224,462,342,92,22
1913,14,4135,2939,477,1583,2501,864,975,458,518
1914,6236,2743,1234,1860,1055,35,214,1230,704,237
1915,1388,2726,2707,3853,781,2027,1155,821,87,32
1916,6765,2646,413,3633,943,236,1418,903,865,106
1917,5037,2171,3908,2738,729,2311,1685,1425,682,534
1918,784,4679,2184,1161,687,969,118,879,314,16
1919,6612,966,1556,395,1051,990,1222,567,100,516
1920,1915,856,1890,752,42,1841,1349,351,247,774
1921,7435,3822,2302,1253,1581,1603,1431,856,1007,4
1922,7873,2393,204,192,1452,967,1844,1290,8,170
1923,108,3353,651,749,2042,1966,1649,984,543,123
1924,2035,1905,4087,361,935,1393,434,866,664,238
1925,3252,1001,549,2660,1605,1002,1661,1219,234,142
1926,3412,766,272,2097,2857,446,231,446,513,474
1927,5166,2389,2951,1473,1443,1670,1646,879,348,663
1928,111,2735,2590,483,182,1642,1727,1105,622,347
1929,1554,4805,2172,389,1750,2123,1570,698,180,284
1930,5724,2059,3638,586,3092,2258,423,1491,89,328
1931,3563,937,40,1593,2550,2187,435,504,299,458
1932,3055,3638,1857,866,375,656,602,1194,477,131
1933,7535,1547,3882,1882,1497,2214,2,205,796,565
1934,3145,5824,1797,843,658,1914,1932,150,148,842
1935,5254,3626,1732,607,3128,1482,507,254,337,884
1936,1073,3132,4099,1354,1173,1675,1092,1239,548,688
1937,873,3414,3923,3371,1920,1485,1516,1178,14,445
1938,1539,735,126,3814,2159,1296,1643,1566,66,600
1939,1125,2006,2850,1112,2393,2362,984,1572,1184,96
1940,4540,4599,1697,1885,2410,547,132,1527,228,271
1941,7679,789,4981,955,2992,272,1911,12,806,912
1942,3634,2147,258,545,125,1563,1327,962,764,34
1943,2967,1222,3120,3842,996,1382,1927,379,597,14
1944,1919,1997,3686,1305,817,1891,1315,1321,1204,590
1945,4014,3534,1195,1198,490,2092,1774,586,749,126
1946,6323,5337,4989,3781,301,1370,1146,311,1029,275
1947,6284,297,706,242,2916,2422,984,285,270,426
1948,5825,2999,3334,2786,3146,2306,246,726,894,259
1949,857,797,4067,3525,129,1424,364,620,560,301
1950,7802,589,3676,157,2728,1794,1691,1268,187,537
1951,7489,2001,2124,2789,1267,2284,1364,91,1238,739
1952,1480,1429,1275,1111,2063,1468,1544,1284,47,89
1953,3602,5019,2888,2563,2442,2039,398,1149,525,243
1954,5076,1085,2723,1568,2780,828,1314,296,408,495
1955,7452,3418,3060,939,2484,905,1221,225,1035,170
1956,462,6224,1938,41,2546,474,1210,935,292,581
1957,2489,4172,2613,1240,2522,1981,1329,474,864,465
1958,5798,1507,1809,367,2429,1856,1720,1320,673,523
1959,2357,3649,1698,120,2951,1685,134,127,349,332
1960,3,2502,2911,3245,2204,1686,756,261,65,694
1961,4076,2340,1394,310,182,2113,465,1159,1219,660
1962,6482,2977,4740,2395,2631,2112,505,1144,379,479
1963,7923,4026,1972,1573,3154,2160,1208,1260,705,454
1964,969,4832,4639,595,1885,1056,196,1442,956,757
1965,1365,5160,2394,257,1140,491,568,462,153,349
1966,2491,4659,1256,350,485,1615,1236,622,16,495
1967,2188,6224,1561,1649,1375,1365,681,16,784,217
1968,1609,4380,4272,1143,2315,34,165,107,427,747
1969,2719,1002,957,1806,418,2387,929,766,395,155
1970,1155,3754,3085,726,2020,1746,1889,1096,327,391
1971,6032,3474,5,3163,1844,1184,1454,543,234,946
1972,4023,4403,3005,236,100,580,1470,230,830,67
1973,5804,2838,1448,3957,319,1439,1324,340,1256,40
1974,2949,34,2623,3363,2424,429,672,966,95,849
1975,4700,2573,2621,1253,2356,370,1819,935,749,576
1976,1724,5280,2761,3678,2721,2219,1585,40,357,926
1977,6915,3143,4540,1777,2375,2335,921,1282,859,56
1978,3934,270,1407,595,750,413,1660,1176,1048,85
1979,4216,1068,4539,1926,1693,920,1973,1142,40,582
1980,1532,4941,1627,7,834,2210,523,1487,404,515
1981,755,5669,1515,748,1280,1249,1982,224,136,641
1982,2566,891,1804,3886,591,1615,817,1381,972,139
1983,4011,3631,2643,1991,869,1908,252,788,64,885
1984,3604,4839,3328,3698,1329,898,1096,443,965,326
1985,1234,906,4022,173,2647,522,1061,1031,981,332
1986,825,4874,2575,2809,100,1150,704,1205,262,164
1987,7349,5067,2000,777,323,1393,1641,692,930,428
1988,1663,3606,1864,2370,554,1549,541,1416,516,590
1989,1553,4469,4730,251,2136,186,1555,1252,194,552
1990,1649,3494,3088,1576,2809,1464,1446,323,379,461
1991,2028,2367,3425,3025,926,1093,575,555,139,324
1992,1939,3865,4084,976,2021,594,1364,494,801,39
1993,704,891,1942,2012,399,1445,142,125,1221,7
1994,666,5384,3315,2078,703,2388,616,964,889,728
1995,805,2177,2609,2791,2601,2275,1584,821,1092,14
1996,1835,3807,2281,3551,1161,1842,1357,801,411,38
1997,124,2285,2526,2781,1388,981,69,1420,421,236
1998,2139,5622,4743,2707,1165,1325,972,553,1151,488
1999,2711,833,2821,1090,90,1253,87,1040,525,248
2000,6253,620,1328,1338,619,524,892,472,445,726
2001,2365,2511,206,2317,2149,399,1021,14,22,265
2002,6279,1956,840,183,870,2286,337,1480,150,599
2003,5394,794,1743,2309,153,1632,1772,1412,573,220
2004,1911,2860,4551,1693,1390,1492,1715,294,1242,950
2005,71,280,4150,3751,3106,1708,1640,1293,591,260
2006,1660,1244,1594,2403,1814,1372,942,1141,718,713
2007,6414,4339,2286,1416,2104,50,878,607,851,574
2008,786,492,632,2357,2953,434,48,758,1193,342
2009,802,1019,981,2638,1883,905,1004,1508,990,174
2010,904,3362,63,657,1463,1033,388,1476,85,562
2011,1400,4558,1162,2261,1036,1633,1137,1472,17,968
2012,5883,5512,4993,2622,651,1723,1583,1386,38,599
2013,5160,31,1504,1266,2401,1440,117,1238,731,586
2014,7001,146,1862,1349,366,1013,92,1194,723,750
2015,6522,1303,429,2004,111,1412,1262,1456,950,499
2016,7536,2290,2478,2665,2394,643,105,1297,624,716
2017,1435,2838,1436,3519,745,2236,1697,1543,250,883
2018,7622,950,1433,2667,2068,1377,1448,1219,1031,596
2019,5470,467,4123,1111,1619,1961,655,152,1233,366
2020,5893,5079,4003,2185,56,458,1966,448,92,407
2021,2822,1580,3838,2304,1833,2394,533,955,270,382
2022,3808,214,4316,889,1104,472,1244,245,1155,95
2023,1426,2209,683,1248,271,1658,1823,146,693,204
2024,6669,754,234,335,1516,1684,1055,944,958,191
2025,984,5729,4645,1553,2118,611,700,408,818,190
2026,7123,3602,1073,3147,437,524,1468,127,866,955
2027,3506,3652,2114,669,238,148,489,735,527,764
2028,2366,772,4446,15,1284,778,649,934,1013,623
2029,7789,4739,41,2203,1111,994,1484,574,678,968
2030,628,952,1178,1623,1259,153,109,1088,1154,247
2031,363,3087,2107,1676,467,1661,538,231,686,228
2032,5431,1834,4360,1536,4,1570,585,595,1129,323
2033,6190,3385,3097,1706,462,2176,1583,1052,866,38
2034,7322,5298,1682,1459,2970,1269,985,103,420,199
2035,6949,3148,1213,2794,1910,601,700,5,163,75
2036,3430,365,4685,1961,2505,1238,376,74,315,350
2037,7643,239,3673,3208,1039,2323,1908,569,1005,95
2038,4344,3308,2690,653,2528,1629,1889,1100,451,597
2039,1292,8,4107,1698,1934,1791,753,988,1013,294
2040,4407,3563,2766,2123,1327,1316,1633,1402,32,892
2041,2752,2511,4083,2004,1208,2442,1465,1542,885,425
2042,1740,3490,3539,166,2716,1624,1636,476,1212,516
2043,4347,1081,4057,1443,1861,830,1965,1572,1056,178
2044,1502,593,2674,1335,2443,1743,1755,386,62,22
2045,7912,3312,787,269,2517,386,981,1339,467,499
2046,752,3366,3115,725,283,2411,1652,174,449,581
2047,757,203,3494,3925,3042,1548,1738,1571,591,115
2048,4267,2622,4992,3371,1080,2029,535,1336,1179,112
2049,366,2989,2385,3766,1936,2080,1435,1017,824,503
2050,146,2473,3616,2437,1670,65,336,381,181,139
2051,628,4917,1372,1992,1462,15,255,895,657,461
2052,5407,2433,1775,1141,1065,834,880,419,926,482
2053,2570,5049,3121,1262,1602,156,1960,963,1131,23
2054,6651,1101,1308,2502,1984,723,414,631,434,714
2055,3435,4626,1109,1782,1630,1793,1254,1477,492,162
2056,4267,4300,3909,634,1877,935,1869,1253,208,891
2057,86,2277,3787,2142,3123,2183,1951,1511,371,634
2058,7378,4359,4104,3406,1275,1385,110,5,718,585
2059,1203,3907,752,1383,725,757,517,740,331,502
2060,2445,1181,3361,3208,2492,561,1894,845,835,506
2061,596,4741,2705,3201,1795,1726,1811,89,219,228
2062,2897,5633,4756,1171,2165,1318,1894,350,1009,395
2063,6867,4950,711,3203,1303,2241,1173,944,605,942
2064,6967,1260,2016,915,1706,589,1445,1057,1040,203
2065,1495,5838,4769,3967,1360,506,489,104,562,764
2066,1919,3314,351,1040,740,1247,1327,89,577,500
2067,736,5637,3118,3414,2099,1305,1027,1388,838,845
2068,868,3090,3937,497,618,394,1792,678,929,261
2069,6183,2263,3280,1321,2921,1835,662,515,440,334
2070,3185,1732,3152,2899,168,1354,1881,274,306,510
2071,436,5460,3477,3205,2180,1844,1573,543,340,847
2072,551,1165,3540,1823,66,602,1739,1341,357,91
2073,7307,2449,3956,180,3128,82,583,649,310,165
2074,5402,529,2066,2852,846,103,325,706,359,448
2075,1209,2788,1277,2234,254,478,1112,1074,1206,306
2076,6185,1316,2822,2305,94,1640,1921,623,469,29
2077,6953,1984,4347,3207,284,1639,1380,1083,1046,94
2078,940,5804,1401,1164,1928,1220,1117,653,1233,825
2079,997,3,1299,2013,952,1167,457,1148,1151,852
2080,7293,2814,4879,2162,2642,2352,441,1124,302,98
2081,1522,3905,3451,2853,2409,2272,1348,77,846,318
2082,7137,2986,1767,2806,1395,628,1849,1381,79,540
2083,620,225,460,3400,2575,1323,1203,1193,573,934
2084,6582,2609,949,2135,979,1500,208,536,786,306
2085,103,1689,1784,2943,2776,1768,62,606,19,540
2086,247,2303,4426,1919,2510,1507,916,453,456,867
2087,3679,1862,3363,2810,2626,708,1091,313,1208,434
2088,7592,2678,4842,989,827,513,81,1500,1153,438
2089,1301,4439,762,1474,148,634,1620,220,227,359
2090,7826,3021,4794,1183,2101,1312,392,4,462,354
2091,7880,707,3806,512,1694,502,1015,34,228,702
2092,1826,3349,1827,1199,2390,1674,1313,1017,761,412
2093,6273,1031,3793,1314,210,2340,1750,38,891,858
2094,4416,3176,232,1765,1793,2311,1578,1314,11,858
2095,465,3393,4777,2138,488,606,1229,746,952,873
2096,7512,866,351,484,1943,451,1776,492,1155,6
2097,3255,145,2277,251,1057,345,951,764,1234,260
2098,1933,349,943,1829,1860,1361,327,301,457,118
2099,3572,5049,1158,3301,1296,2113,223,984,498,832
2100,3253,2709,3526,3164,200,595,1812,286,889,963
2101,1276,478,1349,3265,920,1685,1568,846,812,101
2102,1084,3735,1755,9,2025,2342,1160,529,430,363
2103,330,320,4355,3953,2445,523,1757,575,221,255
2104,2915,3264,675,1033,2795,1550,401,596,69,343
2105,2807,1453,1198,800,1347,2193,270,421,405,852
2106,2839,4081,1166,1715,3080,1704,462,1041,1206,416
2107,908,4819,3916,1722,3157,1896,1033,39,1199,201
2108,2371,4536,1525,3554,222,1275,1672,985,673,189
2109,59,4929,4595,2406,597,1834,301,1553,91,514
2110,4407,3,638,2292,1043,1331,895,836,869,495
2111,1208,3445,789,1095,2928,663,1609,370,1221,621
2112,420,2780,499,659,2486,207,1873,1018,1237,565
2113,7840,481,1648,268,1266,1562,1968,847,1145,926
2114,1384,6259,345,1029,1121,503,303,296,264,328
2115,2052,4646,709,800,2758,44,1983,116,598,993
2116,3785,5493,2694,1336,2602,2306,309,606,378,523
2117,831,2356,3869,452,389,158,1940,479,1186,191
2118,970,675,4715,3283,1513,2272,297,1295,682,12
2119,304,5530,3602,1137,1474,370,1688,1108,378,486
2120,135,426,656,216,1902,1851,29,14,817,324
2121,1169,3531,3552,970,1092,755,773,785,739,638
2122,1827,1966,35,1636,2089,1350,622,879,802,367
2123,7759,1241,2278,3805,2945,1736,1966,565,669,642
2124,825,3326,658,643,1732,504,826,981,648,881
2125,7219,70,4428,120,907,2041,1586,164,854,112
2126,7588,5463,752,1753,2654,291,1779,1274,607,567
2127,528,2251,50,1643,1219,2321,1511,1150,852,337
2128,2211,3229,646,1166,398,810,1702,1392,1005,805
2129,5535,81,2541,2182,1245,1063,253,1458,954,949
2130,6073,436,4470,2741,2864,345,1259,348,411,327
2131,3294,1830,4431,533,828,1336,1271,1335,812,543
2132,2646,3197,123,1985,1317,221,1017,4,185,919
2133,6889,95,2561,1968,1982,1779,1577,962,1134,647
2134,4493,780,4121,153,2172,2032,242,897,282,361
2135,7284,216,4119,275,3150,1195,852,1509,1001,488
2136,4982,2799,4644,2225,1687,1402,1301,689,737,892
2137,7231,717,4926,555,2252,1002,657,1144,1065,806
2138,2055,211,1289,1420,1501,970,1036,420,185,649
2139,3107,4673,727,3578,2913,583,766,212,810,465
2140,49,3522,3925,2607,973,1762,943,727,745,715
2141,621,2766,2002,3454,192,1927,1257,542,37,588
2142,7152,2427,4948,3889,2506,158,884,446,1115,19
2143,6846,192,135,3307,392,2218,1054,502,664,312
2144,2908,5423,4496,2600,149,237,127,1279,668,992
2145,7708,2222,2213,3734,1877,144,707,396,58,909
2146,6783,3391,4986,1156,401,2368,1592,191,411,307
2147,4809,2022,3485,744,197,182,729,737,23,62
2148,353,3300,1886,193,1066,2478,1681,1275,958,623
2149,1018,327,1930,3666,1429,1918,439,219,1042,27
2150,348,5942,3818,276,1556,1225,289,1339,1099,677
2151,6720,2847,2694,2116,449,212,1131,1254,1018,329
2152,2019,3275,4773,2150,1974,2290,963,1554,12,962
2153,7340,3392,2511,2797,1304,1222,653,484,88,245
2154,4083,4116,2584,3297,1355,2072,600,340,99,805
2155,3097,4944,3762,3945,98,2006,989,14,993,97
2156,6478,2550,249,1009,1382,936,1178,1142,866,540
2157,3849,6169,1953,1929,287,1079,549,244,1168,552
2158,1010,110,4171,915,1984,1640,1607,725,314,674
2159,4800,4148,1316,984,1597,1750,567,154,697,962
2160,5058,4833,3231,2033,1087,718,1803,155,265,355
2161,7300,866,4490,2025,1015,51,1045,23,1058,115
2162,5978,179,2610,3058,418,1975,107,436,909,243
2163,5878,5770,1801,863,440,182,486,1428,219,914
2164,637,3033,629,1910,452,2192,668,1540,1147,591
2165,606,2646,708,574,2733,1736,1350,419,1245,166
2166,5558,5893,3287,2002,3013,2330,1713,619,961,330
2167,5947,6028,2516,230,3044,2356,580,1010,876,763
2168,3679,4971,4815,341,2545,1155,1063,463,960,590
2169,552,5302,1660,1608,1579,1646,107,260,360,188
2170,4960,2789,228,241,1201,1910,1349,1238,943,758
2171,4038,2958,982,1710,2178,1120,579,216,193,546
2172,1176,3830,3316,2332,3028,936,616,628,424,151
2173,5569,982,4483,140,54,1661,1220,1004,1163,528
2174,6190,2327,507,184,384,1203,843,1562,651,554
2175,1826,2618,2214,3274,2000,69,1740,100,1080,70
2176,750,1647,2727,455,1778,2262,369,644,779,181
2177,6605,1769,4461,2165,472,1303,833,74,135,41
2178,6946,2700,4338,2525,2830,486,753,823,244,270
2179,3340,6234,1368,1305,2972,299,1937,207,774,990
2180,2012,799,2712,1752,1821,1804,766,520,656,429
2181,1093,1484,1228,1537,1916,340,1188,1052,986,913
2182,7752,2790,640,1070,1887,1222,270,432,426,653
2183,2016,2462,2773,3858,3115,2170,1177,401,767,704
2184,6451,4279,167,2433,1219,1810,463,377,307,30
2185,1333,640,3637,1996,1668,1785,1948,498,694,16
2186,318,3684,674,1034,2795,812,1391,1516,133,444
2187,2569,1750,3441,3781,1962,728,593,1501,24,321
2188,5944,2823,1672,1981,2467,501,1255,488,975,665
2189,7110,2169,1474,685,1579,1420,978,793,802,200
2190,4817,2430,1179,1029,792,1085,1160,307,23,537
2191,6794,5739,40,1764,415,1462,842,1384,829,711
2192,215,30,1028,1592,504,662,1292,1033,198,762
2193,750,2618,4241,1031,373,1356,195,108,522,508
2194,1688,427,281,2403,2329,1953,1923,466,760,60
2195,5265,6112,3933,472,217,112,684,669,533,120
2196,1279,4749,4088,3183,1618,1751,1312,574,1139,548
2197,1928,1289,2411,231,3040,1824,1725,731,722,545
2198,7900,1053,1434,727,923,1392,615,68,109,137
2199,350,3150,284,1960,3097,384,1916,547,510,621
2200,265,253,3726,884,2752,1483,822,119,610,733
2201,5097,2917,230,3708,1157,642,34,17,1117,979
2202,1188,3097,4128,1392,2816,1813,418,1002,821,362
2203,574,291,3561,2409,2904,746,1991,1296,561,163
2204,6125,1448,1010,1534,1862,1797,1804,1373,61,438
2205,350,3763,3553,3657,2680,1705,1277,636,137,747
2206,4411,1186,3290,987,312,1149,799,387,1145,833
2207,2791,4635,563,573,665,1450,917,367,1016,737
2208,1099,1858,3817,1712,2828,856,1857,458,97,57
2209,6106,2938,652,1506,631,1008,1151,1574,264,928
2210,2363,277,4774,770,418,644,1066,878,293,12
2211,3719,2087,43,1713,760,1306,330,1580,886,183
2212,4366,5082,2759,2579,155,103,1873,1302,372,38
2213,3444,1418,2833,1160,2252,1977,1108,86,762,835
2214,7591,2574,2558,410,601,168,1182,1421,972,174
2215,2911,218,2177,1426,1556,1759,390,1228,903,422
2216,2454,3688,1964,2704,2853,1688,865,1232,659,215
2217,6557,3017,4481,1696,875,2023,1127,285,76,150
2218,6272,1745,3258,1896,1292,1246,834,193,210,847
2219,2141,1089,3591,2229,1863,1900,1658,539,841,827
2220,770,2333,3375,3686,103,410,666,977,233,912
2221,1182,2390,1171,3198,650,2494,519,464,1165,485
2222,2960,1636,4299,17,476,1911,183,141,272,746
2223,2458,105,4047,1066,2965,2218,92,467,784,657
2224,622,2035,1635,427,2478,63,1523,768,273,235
2225,7879,3425,1092,766,980,352,1593,1165,993,214
2226,7201,3236,4710,1245,2679,2268,1126,238,341,35
2227,721,1782,3761,823,2797,1530,1306,1196,704,103
2228,401,2790,1028,1920,1341,602,1263,1114,686,817
2229,1554,1442,370,1709,879,1165,1744,573,1117,542
2230,4805,5152,3851,1776,796,421,973,179,1176,882
2231,7093,2128,901,958,2078,480,1150,1163,908,849
2232,3733,1775,3632,3453,1944,2376,1134,416,868,816
2233,131,1355,4920,1335,660,2213,246,151,440,412
2234,2620,1687,4813,624,9,432,785,825,579,423
2235,7872,1582,2962,3958,874,1283,406,148,1074,356
2236,7730,1026,735,3189,2085,2107,715,598,442,463
2237,6292,1802,1212,3977,635,2113,546,384,33,11
2238,4626,2834,3255,1981,1910,111,1442,386,692,318
2239,6171,262,4095,419,1213,267,471,216,857,846
2240,1453,1510,4725,1611,2494,1700,812,649,782,657
2241,1001,3149,121,3722,940,2364,269,670,1088,356
2242,90,4949,2362,358,1317,1331,855,1433,634,747
2243,578,528,3794,2031,472,1591,1142,1003,386,38
2244,2796,3001,3724,3045,326,356,1469,279,973,591
2245,5633,3030,4764,1328,2193,2414,1418,557,443,813
2246,307,1421,1907,3713,2218,974,655,1184,710,255
2247,3234,634,4319,2958,1608,2186,578,136,470,153
2248,166,2484,4500,542,275,1673,215,106,288,405
2249,2010,2484,2822,175,893,1851,755,139,64,440
2250,493,2946,4072,1445,164,891,159,1123,548,312
2251,1036,950,4958,2827,1995,2265,230,1442,1212,550
2252,534,6053,2724,3272,1951,2148,1746,155,474,518
2253,611,4018,2543,904,1775,1878,1539,1354,10,821
2254,2293,446,2330,537,1047,2269,1829,1166,141,635
2255,7692,4494,1746,1534,3087,458,1372,890,434,55
2256,985,3630,1975,1206,2630,1251,1646,293,431,75
2257,1774,4633,3756,317,2203,1718,340,1387,768,295
2258,836,2221,37,670,1956,583,534,827,594,181
2259,359,4181,3158,246,2412,2126,964,316,1236,18
2260,67,1560,3223,3643,1694,1220,1254,69,437,425
2261,7402,1212,4971,2169,2205,246,48,515,202,293
2262,7811,1997,564,175,819,1238,1042,1491,833,264
2263,3150,1629,4630,538,1080,250,1299,444,625,564
2264,1136,2459,2015,2077,26,1259,278,239,426,27
2265,939,2460,1192,1664,2270,2424,1077,34,902,444
2266,1428,595,2144,1255,1994,1315,508,429,972,954
2267,1306,1935,4173,3727,1884,541,660,364,387,167
2268,1337,3836,4936,2587,1992,1787,1142,521,1109,510
2269,5392,462,3060,425,2469,366,368,1092,798,203
2270,1657,829,4967,1671,73,1128,1067,1281,271,100
2271,4861,397,2014,885,574,1592,1567,284,271,219
2272,7324,3416,798,1683,1993,195,1747,61,158,620
2273,328,518,4779,2393,137,344,839,1121,56,425
2274,7930,3050,3480,790,368,1893,1976,1215,1245,943
2275,3562,3923,965,216,1148,1744,1175,547,218,434
2276,481,5726,561,178,1931,773,137,1155,759,230
2277,4570,1055,4220,3274,2587,1998,1294,680,808,425
2278,1591,2532,223,3123,1353,1678,31,1046,1015,733
2279,6348,2129,1595,807,2389,1077,863,381,579,763
2280,1059,2415,1244,996,1625,1606,1475,243,517,193
2281,1423,1314,458,2050,2917,133,956,362,867,631
2282,4360,2033,4293,645,857,752,1193,1187,510,33
2283,869,2546,4526,295,3044,680,1245,995,451,457
2284,4025,6091,4778,2977,1360,9,1089,551,349,829
2285,259,4499,4324,816,257,1640,1672,347,65,594
2286,3972,481,4386,3172,985,1612,1671,596,733,686
2287,3142,983,2683,887,2924,399,723,728,847,355
2288,1989,2083,670,485,1497,1285,163,1132,195,156
2289,681,4415,2782,1102,1764,1975,975,415,1249,813
2290,5369,1986,1088,3542,1066,626,1708,1423,1182,386
2291,151,1416,745,3368,2313,223,1270,140,356,561
2292,1557,3428,4611,2839,1811,686,632,553,735,369
2293,3733,2598,4593,3520,1347,606,293,142,202,576
2294,2548,1198,4473,1872,1913,350,1384,375,317,881
2295,6676,2815,1299,114,2876,425,1620,288,392,79
2296,6726,2432,1736,667,2712,750,726,1579,1206,575
2297,677,6027,2318,2063,1156,1456,203,1110,535,93
2298,151,1,2232,1432,1081,2335,1894,1194,194,554
2299,1661,2159,5001,1126,321,1140,21,1042,756,323
2300,236,3523,1370,235,2278,1633,764,831,672,924
2301,4135,2850,4490,1703,84,1174,567,380,560,505
2302,2308,3050,4320,783,2256,1692,1101,1190,603,716
2303,1184,3264,4674,575,447,2413,544,705,597,765
2304,5414,373,1499,3766,1652,1134,1935,344,1112,174
2305,5113,1743,2908,696,1524,2144,56,1208,455,143
2306,5571,1940,3379,2215,2037,1032,1781,1469,1248,183
2307,5184,457,1560,606,1987,1316,1584,581,268,546
2308,1447,1887,4131,542,1125,2491,1065,891,263,734
2309,1586,1809,2291,3269,2573,2322,915,368,488,546
2310,6406,3745,430,3401,590,2270,1583,278,195,561
2311,3886,3527,4522,464,177,1731,972,628,22,698
2312,1886,3628,4366,1392,3145,1408,1056,914,1052,50
2313,2745,3105,2345,3914,2196,618,1818,786,980,814
2314,4966,2548,674,3196,1397,1258,1237,9,885,353
2315,3165,3625,981,2266,409,1254,1442,494,182,982
2316,5965,5194,3331,2144,333,310,583,278,126,132
2317,579,5127,496,501,757,805,183,231,820,558
2318,6344,1706,163,3364,2898,595,917,422,325,870
2319,2574,151,3259,3947,935,213,695,885,219,977
