,0,1,2,3,4,5,6,7,8,9
1459,7817,2189,2115,1283,1246,2193,1609,780,183,934
1460,7859,5177,3519,1225,2522,1866,545,1154,1124,288
1461,2625,555,3421,2336,2081,832,1879,1426,773,184
1462,1194,5018,2252,549,465,2044,1440,312,505,497
1463,3725,3241,4352,2189,199,1133,843,1507,833,296
1464,2388,5694,221,2131,2136,1124,392,1355,786,762
1465,2105,1502,1376,676,2379,1951,818,952,1056,558
1466,3930,2757,3017,1014,2556,1090,1945,547,74,668
1467,3846,5115,374,1473,632,667,1215,303,895,845
1468,3007,2062,4554,2080,1765,1277,658,437,892,358
1469,2346,1804,747,2102,2486,703,798,1035,1145,555
1470,7756,5545,2653,509,996,934,1880,1366,337,621
1471,7039,3822,3347,1477,2963,1829,1494,704,185,642
1472,924,3074,4898,3914,2373,763,877,1341,1017,707
1473,429,5816,2843,3051,2024,81,450,1252,897,704
1474,3232,951,3831,3638,2821,876,1853,709,611,405
1475,3565,2338,4554,1791,470,1970,85,492,1057,193
1476,7130,5926,1439,331,2823,249,1521,529,180,428
1477,1279,4624,3898,3063,98,709,428,659,1193,686
1478,2770,2487,508,3784,1257,628,783,1399,768,174
1479,7392,2521,1559,1850,2561,452,836,663,631,374
1480,1581,4845,2726,181,2852,786,1029,383,1161,163
1481,1332,1153,2259,3811,416,702,1641,1439,404,548
1482,1663,789,85,2557,2595,2194,170,1165,1071,679
1483,1097,184,3210,3314,1382,2437,967,154,142,320
1484,4201,4883,2762,1294,335,947,727,165,584,709
1485,3006,2545,3866,3711,2441,1033,224,499,340,465
1486,3986,277,1887,3018,3062,949,1052,659,1222,583
1487,682,2196,3804,220,2237,1688,1253,676,681,229
1488,5793,3517,2738,1738,1864,2394,1625,855,912,802
1489,3591,4130,2135,2303,2115,2224,837,1500,850,557
1490,1766,1965,2780,3050,515,2198,486,439,583,760
1491,70,4136,2121,1691,1164,2370,1914,1037,243,848
1492,1088,2400,1368,412,2930,2054,794,928,641,175
1493,954,4076,4560,2643,180,1006,728,319,1252,804
1494,1152,5503,1459,2025,1415,1849,1482,1221,962,211
1495,1901,412,4151,2936,699,2134,1523,1043,636,494
1496,7069,3167,802,283,1443,2458,380,262,185,318
1497,5701,3337,1860,1053,95,1985,735,19,27,917
1498,373,615,3342,3118,926,1913,156,922,173,643
1499,373,3312,465,2584,1250,550,496,1266,679,149
1500,5494,3355,2164,222,292,730,533,580,788,121
1501,3704,657,235,312,707,1242,1944,631,521,820
1502,7676,1593,955,679,312,1314,817,1169,885,367
1503,7064,2517,3832,3642,739,34,1040,1364,730,534
1504,5477,836,3533,220,874,1938,187,940,704,312
1505,1561,5480,2576,1558,272,1072,1851,1084,974,723
1506,965,1814,1864,1128,1219,1,1820,1090,640,696
1507,793,4103,2398,2909,683,654,1183,199,562,614
1508,4798,3067,3053,3147,282,1918,341,475,815,491
1509,3848,332,3419,98,577,2319,1360,1572,652,721
1510,3981,822,3795,3454,1840,1134,1002,208,955,623
1511,6570,1281,4663,1367,239,1172,82,692,681,786
1512,1004,2760,3490,2834,2755,1478,1475,1186,835,839
1513,1735,3681,3144,3792,627,180,1560,749,578,103
1514,7810,2730,2188,943,1483,2380,214,291,1055,645
1515,3854,2695,4052,2068,2501,1819,1004,903,1152,719
1516,4456,5843,3418,2205,437,1423,1123,851,388,139
1517,1603,211,1875,572,2852,1470,860,1210,1245,530
1518,42,2833,2318,1734,3145,511,301,1477,170,315
1519,3684,4981,3817,3790,2760,2125,1898,160,72,635
1520,1011,4490,1824,1825,888,302,1975,527,481,646
1521,963,3504,4542,1084,583,1555,614,246,38,119
1522,3286,398,872,1363,501,2102,628,138,1105,840
1523,7430,3435,986,547,1289,436,614,458,171,351
1524,570,2283,854,3294,966,1271,2,1306,754,686
1525,1996,1370,435,1533,2694,2472,398,466,819,946
1526,282,2974,178,2643,1884,345,1377,506,1185,261
1527,1737,2171,926,1164,2814,155,804,644,138,84
1528,1291,478,62,3034,385,612,503,57,952,637
1529,1137,3224,4232,1284,2217,1492,597,1466,1143,50
1530,346,4707,1628,2815,2713,2198,1221,906,386,58
1531,1226,1216,3851,765,1327,365,316,1371,442,653
1532,3611,4856,3645,3563,1189,1513,1310,23,764,496
1533,5204,3239,2206,668,1692,2370,284,504,253,248
1534,3214,886,3037,2381,2148,1794,781,1256,859,758
1535,2371,2493,1019,448,2948,1584,211,174,573,825
1536,700,600,506,3466,1054,2344,1936,1234,1077,740
1537,2175,3081,3521,3419,2174,2143,664,431,731,525
1538,7370,2344,3705,2779,2137,2058,94,1480,1008,901
1539,3648,1485,3028,1561,2398,1083,1580,1217,1170,189
1540,7103,1233,2964,860,2866,230,1417,1220,1201,542
1541,4022,3297,2821,1284,1295,2117,1619,1248,724,163
1542,3560,2709,3560,3573,865,1714,418,9,227,691
1543,1874,2337,4751,1500,1174,2112,348,1338,269,690
1544,3972,1570,3069,496,1731,154,732,571,832,944
1545,2758,4841,3862,3,25,2003,1401,1048,836,924
1546,91,2444,1250,348,673,248,1478,558,715,163
1547,2598,274,401,2033,245,381,1382,328,1105,357
1548,6744,3609,1125,2403,641,1745,48,760,665,171
1549,16,4198,1838,3441,1367,2081,436,830,893,641
1550,1610,3247,626,2865,5,898,1302,37,585,29
1551,5904,2015,1041,528,2364,504,751,20,732,864
1552,5490,3777,2803,1960,2441,1407,556,1521,1155,145
1553,1106,4329,1594,3638,1056,1385,1831,286,875,143
1554,7432,5758,4523,1581,2456,1042,1759,1280,1081,37
1555,7475,5135,3474,1271,2739,610,1154,1158,728,257
1556,314,362,1157,2316,2366,1917,786,397,162,449
1557,5397,3568,181,402,2869,377,1412,45,954,618
1558,5797,1703,2485,619,177,913,1456,452,618,604
1559,6971,2977,4947,3731,1287,2032,1543,400,439,283
1560,4915,326,3459,3084,101,2438,1514,1100,379,603
1561,3665,1497,3976,1324,2475,652,69,552,373,689
1562,474,505,125,855,2568,343,693,1374,215,60
1563,5737,1454,1534,841,951,2484,1412,918,454,376
1564,3257,4523,4861,1083,1416,292,1637,710,202,474
1565,7125,196,4578,1246,1665,808,539,1501,721,142
1566,2937,4109,2630,1439,3083,424,1884,25,862,964
1567,88,3229,1904,293,2235,1220,711,230,172,738
1568,2453,4599,3972,2633,746,1448,512,751,1027,540
1569,5513,1828,2855,1688,2122,79,457,335,320,63
1570,1925,330,2853,1273,1367,2416,1752,1346,862,328
1571,1506,2999,1207,814,456,2027,1238,538,660,59
1572,320,5805,321,3574,292,330,54,933,263,451
1573,2957,1110,1104,707,177,2257,1358,168,922,966
1574,142,1973,4028,3621,3155,960,1820,1278,431,422
1575,6287,560,4813,1316,1140,66,249,455,135,901
1576,1434,280,2844,2057,1516,277,1853,348,1134,446
1577,4266,843,594,1223,700,1019,1314,523,1078,749
1578,4175,2721,3198,3601,135,1355,1373,145,1052,987
1579,6298,991,4337,1236,2306,2208,578,1283,1032,924
1580,662,2670,2775,3609,1284,1821,246,1402,736,913
1581,4984,1122,4280,3285,2221,1386,1914,1359,1202,368
1582,1265,2446,3040,1679,754,370,1220,1283,795,349
1583,4182,5571,3942,1823,2798,152,345,405,975,339
1584,5579,5890,3336,1449,1782,320,53,411,466,475
1585,3292,3296,1573,1296,1062,1838,1233,1528,283,539
1586,467,2202,1634,697,2339,1752,1773,855,530,723
1587,4385,1547,3760,7,2942,2094,534,1500,42,652
1588,4709,5069,3638,1023,1637,2447,1525,814,726,282
1589,5041,1843,4595,849,2272,1745,314,1323,381,974
1590,302,1861,63,484,1867,1140,1817,1569,155,712
1591,3230,4905,1768,510,719,1526,321,1073,887,27
1592,7086,4886,2417,19,2376,1449,1981,408,788,943
1593,1933,939,4299,3317,731,2054,94,1469,672,232
1594,5781,1982,4645,3314,2311,1434,76,715,72,72
1595,5411,1714,4370,103,235,1525,322,315,149,699
1596,3341,5175,2165,967,275,853,572,269,582,826
1597,7225,2343,471,2696,2643,1596,979,1391,1011,630
1598,4704,1666,4485,3656,6,2265,1909,1247,73,899
1599,204,354,3622,645,2867,1565,1491,347,405,897
1600,506,3616,2573,146,1639,2038,156,369,61,231
1601,1410,2036,2330,1836,1532,937,1263,155,97,832
1602,111,4555,1340,3534,317,1650,1444,462,712,539
1603,4190,851,2353,3615,2106,960,686,245,63,207
1604,889,1934,2316,3743,20,2450,300,1362,102,489
1605,5547,2552,525,1776,150,2445,107,44,848,173
1606,2844,1647,4869,1867,2230,91,1577,1117,615,308
1607,5301,2464,2352,288,159,38,939,790,140,170
1608,1760,4809,306,635,399,2364,193,1,707,997
1609,7212,3080,1762,1218,245,677,223,1518,1104,917
1610,7447,3968,4228,1832,1429,1275,1589,106,1171,236
1611,7528,534,2640,1582,2464,40,236,768,705,442
1612,1653,1013,964,1181,301,1936,504,119,569,647
1613,7580,264,475,1807,2382,426,1404,1230,185,927
1614,6175,476,3016,3406,698,1396,614,423,344,329
1615,4857,1005,1793,1509,1252,453,228,319,1130,277
1616,3738,2803,2479,333,385,825,1049,335,587,850
1617,1167,5188,1793,1273,3020,2112,758,486,233,152
1618,7561,3009,731,2552,2573,2432,945,1325,354,922
1619,361,2139,4913,339,1812,1941,757,1493,668,138
1620,3669,2337,940,803,521,1596,303,737,530,331
1621,1044,2582,1589,373,2838,2060,649,100,96,486
1622,4358,3684,3361,3868,2999,832,330,1092,51,650
1623,6170,130,3212,1955,1766,691,911,311,77,542
1624,2814,4588,382,726,1187,656,504,325,506,80
1625,3101,4812,2433,2269,655,348,400,186,705,723
1626,696,3712,2362,969,3022,1973,793,296,611,158
1627,1072,369,705,530,2678,2052,283,294,234,986
1628,1010,817,1228,1321,1323,844,1754,49,747,825
1629,4889,2486,1028,2019,2107,784,803,18,764,0
1630,5065,4550,3211,1957,2581,2028,4,1416,253,450
1631,1091,2632,2711,3329,2883,1177,165,836,723,727
1632,4594,2827,4494,2411,493,57,206,263,249,98
1633,3424,3937,13,1336,633,1028,333,1330,77,300
1634,6611,501,254,1302,1641,1182,198,1247,752,468
1635,7355,335,1352,3102,2039,1685,1269,492,556,274
1636,7600,1717,1911,2653,15,2161,1814,479,758,47
1637,3813,4218,2478,310,1103,1692,861,60,939,162
1638,4266,1139,3204,420,1024,1428,1069,931,64,727
1639,2243,219,1355,791,1055,1987,1527,106,1042,358
1640,5275,3875,3316,635,1886,1491,896,1391,49,343
1641,49,156,2185,1899,2823,1879,919,645,963,703
1642,2059,2690,2185,1774,1389,2358,5,280,906,975
1643,1092,3906,4003,3518,2954,1355,1597,266,928,952
1644,5633,774,2346,2249,282,2117,557,465,504,646
1645,1550,953,238,1650,1781,331,755,360,443,955
1646,1956,953,1264,1389,1579,1154,527,1086,717,72
1647,7309,6293,1250,3543,471,2113,1057,1151,914,364
1648,2590,3308,1156,172,3017,1574,8,57,683,811
1649,7506,2754,722,1183,3039,676,1532,498,989,752
1650,1539,2578,2167,1918,1538,1761,1371,194,558,227
1651,7201,1261,270,335,631,1282,55,264,1085,654
1652,3384,923,398,1505,585,1785,1016,250,88,125
1653,569,3922,4389,1774,1373,2147,1825,1257,316,976
1654,6634,2863,818,874,520,1097,647,690,364,745
1655,1882,1164,2070,881,2120,245,1415,1039,1052,709
1656,4578,339,282,3549,2209,432,1339,301,1054,46
1657,1559,2686,308,1459,394,2331,334,354,473,261
1658,7941,685,1369,989,1214,1248,1405,351,818,255
1659,824,3106,2985,2182,705,1492,898,1422,717,40
1660,847,5529,1045,1980,1159,997,1120,1481,413,215
1661,2866,1777,2067,3529,315,2489,1098,1381,869,933
1662,1913,2981,1461,1292,2594,1523,1939,720,453,730
1663,3310,3676,2088,1493,617,2081,205,362,619,226
1664,630,3898,3839,2587,387,283,1338,1357,247,993
1665,551,782,4839,3285,2410,293,395,953,950,559
1666,4589,3566,3499,1201,2367,2126,564,581,1207,869
1667,133,2915,3753,323,2280,1377,336,876,968,108
1668,4764,2684,4073,642,2066,2431,167,1142,561,200
1669,7190,3356,4872,2290,422,485,1025,1231,279,448
1670,1473,18,1221,2527,1087,976,1960,474,879,752
1671,1556,3006,336,3171,549,37,1314,1084,1223,559
1672,2961,5798,4929,527,2566,1190,1059,675,476,209
1673,3965,1899,3505,3834,3025,1246,219,1262,893,845
1674,7455,4205,4790,1741,1119,920,722,629,172,103
1675,6336,3782,3451,268,1051,2128,1548,1071,965,283
1676,3441,2226,4704,296,895,646,1796,1127,227,264
1677,885,1254,430,3548,717,2096,718,1374,1189,920
1678,5036,4874,2852,498,2369,1918,1433,1290,249,682
1679,5456,4172,4610,3589,825,2287,1783,462,1075,85
1680,1102,80,171,1919,1250,815,1786,677,629,681
1681,2739,2865,3318,132,2855,1987,894,192,213,530
1682,5545,75,1180,2110,144,1507,227,290,215,602
1683,4424,4569,4421,365,3124,94,899,805,418,722
1684,3004,1736,260,2708,1126,1011,1663,1193,199,844
1685,6665,618,1678,2888,2877,803,744,1407,428,803
1686,2579,4443,3561,219,43,1304,1764,1581,404,823
1687,1714,121,4852,1914,583,2309,487,543,141,828
1688,4621,270,3082,251,462,284,1070,1169,1177,326
1689,2688,4164,872,2446,581,1485,64,1172,363,497
1690,1624,2250,1944,1088,1125,1231,222,685,30,313
1691,2967,4512,396,3208,1216,2374,1156,1136,982,185
1692,1700,3698,1964,1298,2593,779,719,1548,198,394
1693,6198,221,92,162,912,762,1557,514,459,464
1694,1766,4397,4221,2096,2573,199,1159,1047,455,678
1695,417,445,364,645,1684,970,1391,1155,440,27
1696,947,6248,110,3553,479,10,251,152,1107,590
1697,2072,2017,4381,322,2485,942,993,1558,1045,603
1698,6951,2962,1573,2398,350,2305,1711,1186,718,761
1699,385,773,4964,2005,137,2442,1396,106,567,939
1700,6959,4880,4184,1405,482,1024,830,581,264,778
1701,878,2106,4351,2312,127,192,1799,1002,1052,897
1702,287,6164,3217,3822,2516,385,500,326,333,619
1703,1950,4321,3693,1680,422,1397,1771,37,819,978
1704,4142,4557,1210,110,1954,1263,797,114,1232,13
1705,1044,4174,3167,307,2387,554,787,668,529,644
1706,353,3558,4930,2969,2558,2177,294,536,839,828
1707,1725,1733,2388,2790,58,2276,1383,225,1021,565
1708,1800,5873,1933,1539,2144,1913,727,112,1029,546
1709,2150,943,839,1067,725,1664,1602,374,1136,67
1710,6046,1575,3117,3798,2369,1468,240,457,410,25
1711,3890,6261,424,894,2320,69,1293,1293,1140,174
1712,6859,2074,4095,1478,2992,1095,189,115,175,477
1713,3818,983,1382,2973,2152,666,1815,791,781,430
1714,1502,2896,596,3843,2946,829,1920,1511,340,58
1715,7214,2099,1876,1609,348,769,1816,45,478,450
1716,390,370,590,703,1329,1520,1914,681,827,229
1717,5585,2637,863,792,314,398,1940,1434,33,724
1718,6777,1868,2267,1221,1508,121,600,11,126,787
1719,34,5792,3074,851,941,1871,483,1531,383,465
1720,4235,2273,3987,2333,2907,254,1034,285,182,621
1721,1056,4751,4266,2033,1133,1440,726,745,601,555
1722,4883,1638,363,115,959,2379,1146,603,679,839
1723,1522,1,3711,972,163,1452,84,1499,536,439
1724,3433,1557,2571,3227,783,1436,200,962,301,898
1725,4167,1717,3880,3652,369,889,1699,850,1063,97
1726,4024,410,137,3784,2933,1438,1712,241,210,926
1727,4301,1461,3284,1629,1513,33,1531,263,1200,478
1728,7842,4114,1351,2309,268,858,1441,1190,338,94
1729,1009,2003,3572,1461,1183,1688,999,1374,794,699
1730,2805,216,1525,1483,478,1062,260,165,1229,73
1731,30,1896,1817,680,2763,212,225,622,1045,342
1732,2943,2752,1447,591,276,1275,365,841,596,494
1733,622,79,3735,3123,2663,1352,1078,1128,634,27
1734,1369,5201,1937,1046,1013,1056,276,583,288,763
1735,987,809,2757,2340,382,1759,900,1283,504,556
1736,5150,2633,314,1044,2682,470,178,215,161,55
1737,170,3047,4604,1180,103,2337,901,266,596,869
1738,5978,3068,764,1279,2600,325,1922,882,476,224
1739,1781,2292,1442,1798,904,2309,628,1162,1059,134
1740,1450,5222,929,687,1413,1615,546,143,7,125
1741,655,2054,3402,189,2245,1344,401,1166,551,311
1742,310,3061,4038,975,2522,2295,1673,832,210,786
1743,5109,902,4582,2769,1858,1561,661,681,546,601
1744,2725,1945,814,850,2327,758,667,229,568,79
1745,820,179,123,33,665,1729,639,469,1002,646
1746,3453,1478,2560,2801,2833,865,823,931,1057,465
1747,5735,2051,1698,1839,2667,2506,1701,110,18,477
1748,81,971,1289,1080,132,1523,433,1459,1133,200
1749,2429,2578,1349,3353,1102,1108,1447,1362,684,699
1750,5277,109,1262,499,491,2170,1543,1400,120,746
1751,5,5323,3952,2637,2493,1490,1705,39,1050,390
1752,6609,1822,4702,234,2680,2184,1633,1100,854,197
1753,364,3678,423,2824,2186,213,947,1298,52,463
1754,7571,622,4824,3423,351,1952,1439,504,1121,46
1755,5380,463,3851,608,2551,402,1081,279,673,521
1756,3468,4932,4536,3068,2456,2223,1215,402,56,638
1757,6553,518,4625,1401,886,812,1422,134,903,418
1758,6193,276,295,1936,2994,1978,485,604,137,192
1759,490,802,2802,776,2210,2258,1549,34,566,318
1760,4159,493,962,1370,733,1402,1021,215,975,368
1761,5085,855,1540,3384,564,747,1072,362,778,470
1762,295,3778,4190,3627,2544,749,1653,1461,793,846
1763,4809,2797,1052,1709,956,352,1743,638,738,644
1764,1252,2830,391,3136,3039,2200,1148,1399,263,818
1765,2149,233,4454,214,1390,1551,750,1546,383,120
1766,1056,5271,2644,262,577,114,1343,1077,847,435
1767,2046,2032,1331,1727,1297,2399,1482,193,1037,911
1768,4846,395,3405,2847,436,1036,1920,1124,849,740
1769,1573,630,1867,3318,453,480,1534,1131,234,161
1770,5594,5917,3422,3867,559,110,29,147,479,543
1771,7744,2021,1776,2139,2710,1218,864,1198,181,36
1772,7906,1605,1738,277,50,1559,1254,248,90,697
1773,1801,91,4071,218,34,1290,533,144,663,696
1774,420,1533,1533,3586,180,1417,1137,332,693,288
1775,678,614,2304,1926,923,531,914,714,622,388
1776,4573,3249,2669,3094,677,2217,56,25,909,406
1777,3757,4515,1204,1785,2089,273,953,929,214,207
1778,5225,2198,2316,1530,1487,1376,886,283,1076,307
1779,846,438,3861,2046,1410,442,1103,46,548,892
1780,4354,2674,3913,187,1070,36,508,480,151,995
1781,4628,4460,1191,2302,1363,2358,1716,337,412,386
1782,3701,4998,3235,3767,1938,2161,680,1332,532,433
1783,4577,4623,4869,1770,3044,194,1019,533,433,667
1784,7601,5877,4477,2426,480,118,742,799,982,735
1785,5000,3334,781,1598,827,2386,445,912,933,417
1786,4019,894,1584,3901,2693,720,495,1340,379,608
1787,2554,3200,3502,4,72,537,1785,949,671,923
1788,3633,1858,4808,3130,477,914,822,775,128,258
1789,5586,2893,1148,2146,1341,1899,1478,1499,1016,86
1790,1135,808,2914,3409,2832,2436,1147,1548,1194,316
1791,5922,3501,1432,1074,2990,744,1673,1289,1071,483
1792,1727,5089,1860,1591,2992,2013,933,263,266,726
1793,7281,879,3869,2721,1901,473,843,1335,498,741
1794,5172,844,2280,3683,41,1941,735,443,142,316
1795,4443,6164,675,1734,773,1072,1656,1459,975,575
1796,487,3063,976,1409,2665,1215,117,906,943,777
1797,771,2468,4266,423,2012,19,599,86,210,644
1798,5593,3146,1287,1420,2051,1319,1703,851,568,355
1799,1465,1784,4484,2196,691,558,1321,674,122,867
1800,4209,2353,2108,1988,1101,281,279,1323,798,941
1801,7728,4928,2731,2462,370,1749,638,558,499,722
1802,2542,3404,3509,3650,968,377,1928,792,329,503
1803,254,5690,1156,652,775,659,182,804,984,981
1804,5011,5708,4791,3262,2670,1391,957,506,997,471
1805,3266,97,4173,3150,1518,2215,12,473,325,479
1806,1033,2582,1596,1787,1637,1044,498,298,972,124
1807,4200,3629,3882,2436,130,38,1532,1489,294,218
1808,4862,4251,2964,2593,959,2231,1021,1009,199,50
1809,4625,2179,3811,98,331,1013,222,959,66,406
1810,5959,2438,4665,941,2932,1839,1195,398,634,992
1811,1257,1316,329,969,2483,2195,1957,590,1218,609
1812,7137,5109,2795,1653,2453,2341,1204,1120,1178,142
1813,6834,1456,4157,67,2464,151,1099,210,789,50
1814,357,4721,3311,138,2250,2041,105,615,1191,0
1815,5079,4192,1939,2510,2711,837,981,501,921,360
1816,5773,6185,2956,2800,2166,1470,50,835,185,206
1817,5590,980,2089,3465,2036,278,277,811,926,351
1818,1799,588,1484,2141,368,1941,1757,258,822,451
1819,447,5762,1670,2259,1697,1286,288,1028,219,476
1820,1740,2283,638,1232,1956,353,1630,111,347,675
1821,6639,3666,1241,3892,1681,1273,1175,498,766,828
1822,311,952,4216,3879,1051,459,1916,217,442,216
1823,931,3679,2497,3838,1052,2036,1627,252,394,196
1824,6398,3024,2910,2138,3057,188,280,884,291,727
1825,1643,6217,3682,944,1498,1684,1558,1106,740,91
1826,2702,1088,1734,360,2194,2263,824,346,9,936
1827,7822,3325,4644,1618,33,1722,33,1476,795,370
1828,2696,3279,4574,91,884,1762,1960,1440,13,129
1829,7695,5441,2233,1462,342,1549,1731,537,843,450
1830,4216,3169,4022,928,139,1990,752,153,277,584
1831,1583,400,4295,195,2009,431,665,752,798,961
1832,146,1648,3871,1977,2661,1348,933,604,1171,790
1833,6500,1268,4619,916,1605,230,995,1369,529,241
1834,7759,197,2448,2546,451,961,771,311,44,819
1835,6971,5521,2237,1148,1781,1549,33,1442,443,626
1836,3970,1180,3274,2332,428,1613,317,1270,320,879
1837,5014,1693,102,3864,478,1315,1262,802,9,593
1838,1011,5957,525,260,1874,1495,133,348,574,917
1839,5314,1033,3297,2769,1227,2328,1142,882,848,451
1840,1593,1858,1127,1464,396,1500,1479,26,252,911
1841,4381,1626,2259,958,1533,418,1890,868,409,451
1842,1978,1976,1454,187,1362,1651,91,1341,444,4
1843,1691,1887,1956,1473,1641,1324,891,1553,995,370
1844,2787,2449,1771,1090,229,1611,222,282,1219,880
1845,1884,4979,1837,1975,90,1171,797,463,661,796
1846,69,1853,253,3266,892,922,459,144,264,294
1847,6202,2859,4231,1864,568,1520,342,290,691,904
1848,1387,3850,909,1788,195,726,1476,535,525,288
1849,2472,235,4266,472,2531,813,418,463,865,429
1850,5041,1121,2661,3405,2195,913,1235,1258,202,131
1851,6017,3087,61,1322,2476,2360,1364,1045,1136,757
1852,1302,2555,832,1227,1219,362,1812,567,59,72
1853,2301,2877,1266,953,2309,740,1918,1487,440,812
1854,1051,1679,3046,1693,2476,757,854,272,373,235
1855,1509,28,1661,1467,663,524,1469,67,555,378
1856,3813,998,2566,1540,1867,2385,1906,955,647,761
1857,4905,2232,4352,1503,1991,618,1065,340,590,240
1858,2206,1798,999,2805,81,1894,89,234,1255,135
1859,1615,5631,1770,3871,2476,1255,549,1336,119,825
1860,6298,1674,4440,856,2710,321,830,174,136,646
1861,5137,218,2336,1439,2024,836,1677,1441,454,846
1862,5872,88,1683,3607,392,721,817,776,570,848
1863,1653,654,4986,1804,249,1006,1227,1102,394,849
1864,6760,5379,1343,2397,300,863,220,305,273,284
1865,6165,3520,968,2157,494,169,1052,575,691,577
1866,3779,90,3092,1246,2528,710,1146,1397,379,373
1867,1085,867,3646,1571,1205,1594,1790,759,1036,22
1868,1845,487,783,505,322,176,1805,1177,562,717
1869,4924,3096,328,650,2289,715,705,857,1019,425
1870,1351,1060,3945,2643,181,816,902,382,953,93
1871,6607,986,4536,630,2971,1681,239,13,427,323
1872,5145,2335,78,2051,1966,2262,458,579,113,29
1873,1655,629,1314,737,2984,1541,389,377,1139,199
1874,1836,3441,2327,570,1736,1017,526,155,510,742
1875,6984,668,1428,504,591,55,1925,1507,963,3
1876,3796,5627,1610,67,2243,1140,1064,144,835,760
1877,4603,2807,423,234,1420,888,845,946,889,160
1878,181,4,1785,3055,1481,2131,1764,464,504,624
1879,7873,1414,4005,3135,553,688,1698,708,996,520
1880,1124,1885,2153,1778,3022,2398,1507,108,562,604
1881,7489,582,624,1870,236,181,551,754,1051,14
1882,615,10,3691,3748,984,3,1464,463,1034,555
1883,491,1233,1050,538,2175,951,1195,319,1122,801
1884,6553,5642,4387,1945,1694,558,806,57,41,235
1885,6954,605,4323,2614,3021,179,1254,237,710,638
1886,1492,669,2605,3309,2709,1733,688,1041,976,156
1887,1512,2359,3197,2381,842,687,1196,135,1199,200
1888,588,3228,217,592,1571,2197,379,655,671,744
1889,484,5968,2596,1432,1463,2379,448,963,600,623
1890,6883,781,2901,2481,498,1011,1090,1070,289,151
1891,1403,3362,712,2800,1236,1292,1215,1365,487,882
1892,5624,4887,4805,799,1854,1624,845,832,563,403
1893,3520,1890,1358,1514,1460,948,317,1093,538,96
1894,6309,5126,3346,1792,462,727,649,741,1168,389
1895,1063,2391,2496,515,560,2011,2,1255,1157,541
1896,3550,3856,870,2295,700,1336,273,15,402,539
1897,6164,3460,4475,156,3093,1673,496,8,220,720
1898,3277,249,1303,3384,3059,636,1856,477,661,408
1899,1949,5473,2726,1549,2107,1582,538,306,16,237
1900,3971,1998,3343,2378,2881,1734,1657,1416,1162,911
1901,568,5748,2434,1351,865,305,1022,677,324,472
1902,6589,672,204,3121,2652,1166,178,1556,1006,255
1903,6195,37,3406,1707,1614,551,1088,918,337,558
1904,4907,62,2747,3156,3009,1608,1570,85,800,144
1905,2292,3402,4816,3515,1068,1875,450,306,562,645
1906,1835,3285,999,3803,1104,443,111,421,214,283
1907,6401,3317,4819,1910,2850,1254,580,525,697,643
1908,3922,2380,3327,1725,1314,91,1760,1389,200,53
1909,6931,2784,3336,983,2841,1910,510,1100,593,446
1910,595,3124,1537,2042,2022,1225,1729,833,1232,513
1911,4088,1271,4561,1457,2395,189,1211,243,1029,644
1912,3269,2784,780,1210,1265,2308,903,1470,602,950
1913,628,4335,369,2742,240,191,773,421,648,360
1914,4347,4093,2379,1650,981,908,1528,55,687,689
1915,4306,555,2638,3078,2865,705,1757,256,1188,244
1916,736,1196,4433,3241,935,1730,1208,1220,1151,509
1917,4200,4349,461,1025,2625,1727,513,704,980,206
1918,1582,1717,4369,987,280,492,1949,1292,522,946
1919,6557,4571,695,892,2553,1028,1227,684,965,995
1920,1775,1067,3942,844,1407,264,657,587,270,149
1921,3567,1937,1807,726,89,1988,1798,1357,354,480
1922,1060,1665,2971,3711,2839,1046,1769,447,1064,166
1923,1559,2824,3725,1984,3122,2404,110,997,52,525
1924,622,81,934,122,1708,976,1269,485,8,151
1925,2020,3293,4005,3762,1374,2078,1651,597,117,135
1926,929,2914,2393,231,501,601,1852,225,438,686
1927,2892,310,2938,3448,1570,1550,1490,1137,124,248
1928,765,1085,1267,262,2232,1517,816,663,1154,45
1929,2620,1679,2505,1018,1890,1910,1403,799,20,215
1930,654,3256,1979,773,921,465,1483,497,1170,156
1931,2084,2944,1153,2184,2558,2011,699,670,368,939
1932,4756,2309,3252,3008,118,2132,1782,203,62,207
1933,1693,3360,680,2084,469,1910,955,1163,840,592
1934,548,4246,3325,2917,1216,676,172,1131,282,257
1935,367,1642,2124,1346,2592,2095,463,1449,354,687
1936,453,6008,1925,3391,1198,2144,845,1133,1190,400
1937,4419,652,1417,3614,247,1876,264,1576,424,753
1938,13,3053,2585,328,2504,359,1307,285,1223,814
1939,7201,845,1339,3708,2481,846,944,953,871,627
1940,5912,512,244,343,1879,494,1263,944,302,428
1941,59,1990,1136,829,1360,1181,680,136,765,589
1942,297,2338,3814,187,337,938,1139,233,628,654
1943,1556,2838,2922,1227,760,1640,1089,672,537,594
1944,3817,1492,263,1351,317,194,540,769,419,931
1945,1243,4403,4932,3253,2860,1455,786,718,322,955
1946,1579,3833,3603,2797,1311,699,1673,912,254,770
1947,6707,5113,460,3563,2342,507,1448,184,1053,42
1948,1350,767,2659,291,2409,1277,1929,331,595,327
1949,758,1855,1832,1621,2819,901,943,274,447,337
1950,6147,118,3260,318,2259,2449,1291,708,1012,126
1951,3487,3719,3561,2881,2713,176,659,44,712,789
